sample_id,task_instruction,task_instance,response,split_name
1,Observe the provided pictorials and reply to the question pertinent to the interaction between objects. You must choose your answer from the Choice List.,"{'context': '{image#1}{image#2}{image#3}{image#4}{image#5}{image#6}{image#7}{image#8}{image#9}{image#10}{image#11}{image#12}{image#13}{image#14}{image#15}{image#16}{image#17}{image#18}{image#19}{image#20}{image#21}{image#22}{image#23}{image#24}{image#25}{image#26}{image#27}{image#28}{image#29}{image#30}{image#31}{image#32}Which object was tidied up by the person?', 'images_path': array(['MQGVS/MQGVS_0.jpeg', 'MQGVS/MQGVS_1.jpeg', 'MQGVS/MQGVS_2.jpeg',
       'MQGVS/MQGVS_3.jpeg', 'MQGVS/MQGVS_4.jpeg', 'MQGVS/MQGVS_5.jpeg',
       'MQGVS/MQGVS_6.jpeg', 'MQGVS/MQGVS_7.jpeg', 'MQGVS/MQGVS_8.jpeg',
       'MQGVS/MQGVS_9.jpeg', 'MQGVS/MQGVS_10.jpeg', 'MQGVS/MQGVS_11.jpeg',
       'MQGVS/MQGVS_12.jpeg', 'MQGVS/MQGVS_13.jpeg',
       'MQGVS/MQGVS_14.jpeg', 'MQGVS/MQGVS_15.jpeg',
       'MQGVS/MQGVS_16.jpeg', 'MQGVS/MQGVS_17.jpeg',
       'MQGVS/MQGVS_18.jpeg', 'MQGVS/MQGVS_19.jpeg',
       'MQGVS/MQGVS_20.jpeg', 'MQGVS/MQGVS_21.jpeg',
       'MQGVS/MQGVS_22.jpeg', 'MQGVS/MQGVS_23.jpeg',
       'MQGVS/MQGVS_24.jpeg', 'MQGVS/MQGVS_25.jpeg',
       'MQGVS/MQGVS_26.jpeg', 'MQGVS/MQGVS_27.jpeg',
       'MQGVS/MQGVS_28.jpeg', 'MQGVS/MQGVS_29.jpeg',
       'MQGVS/MQGVS_30.jpeg', 'MQGVS/MQGVS_31.jpeg'], dtype=object), 'choice_list': array(['The table.', 'The broom.', 'The closet/cabinet.', 'The blanket.'],
      dtype=object), 'combined_1_images': array(['1-0.jpg'], dtype=object)}",The blanket.,ObjectInteraction_adv
0,"Based on the provided images, and find the hidden object. You must choose your answer from the Choice List.","{'context': ""{image#1}{image#2}{image#3}{image#4}{image#5}{image#6}{image#7}{image#8}{image#9}{image#10}{image#11}{image#12}{image#13}{image#14}{image#15}{image#16}{image#17}{image#18}{image#19}{image#20}{image#21}{image#22}{image#23}{image#24}{image#25}{image#26}{image#27}{image#28}The person uses multiple similar objects to play an occlusion game. Where is the hidden object at the end of the game from the person's point of view?"", 'images_path': array(['video_10336/video_10336_0.jpeg', 'video_10336/video_10336_1.jpeg',
       'video_10336/video_10336_2.jpeg', 'video_10336/video_10336_3.jpeg',
       'video_10336/video_10336_4.jpeg', 'video_10336/video_10336_5.jpeg',
       'video_10336/video_10336_6.jpeg', 'video_10336/video_10336_7.jpeg',
       'video_10336/video_10336_8.jpeg', 'video_10336/video_10336_9.jpeg',
       'video_10336/video_10336_10.jpeg',
       'video_10336/video_10336_11.jpeg',
       'video_10336/video_10336_12.jpeg',
       'video_10336/video_10336_13.jpeg',
       'video_10336/video_10336_14.jpeg',
       'video_10336/video_10336_15.jpeg',
       'video_10336/video_10336_16.jpeg',
       'video_10336/video_10336_17.jpeg',
       'video_10336/video_10336_18.jpeg',
       'video_10336/video_10336_19.jpeg',
       'video_10336/video_10336_20.jpeg',
       'video_10336/video_10336_21.jpeg',
       'video_10336/video_10336_22.jpeg',
       'video_10336/video_10336_23.jpeg',
       'video_10336/video_10336_24.jpeg',
       'video_10336/video_10336_25.jpeg',
       'video_10336/video_10336_26.jpeg',
       'video_10336/video_10336_27.jpeg'], dtype=object), 'choice_list': array(['Under the first object from the left.',
       'Under the third object from the left.',
       'Under the second object from the left.'], dtype=object), 'combined_1_images': array(['0-0.jpg'], dtype=object)}",Under the third object from the left.,ObjectShuffle_test
1,"Scrutinize the given visuals, and find the hidden object. You must choose your answer from the Choice List.","{'context': ""{image#1}{image#2}{image#3}{image#4}{image#5}{image#6}{image#7}{image#8}{image#9}{image#10}{image#11}{image#12}{image#13}{image#14}{image#15}{image#16}{image#17}{image#18}{image#19}{image#20}{image#21}{image#22}{image#23}The person uses multiple similar objects to play an occlusion game. Where is the hidden object at the end of the game from the person's point of view?"", 'images_path': array(['video_8176/video_8176_0.jpeg', 'video_8176/video_8176_1.jpeg',
       'video_8176/video_8176_2.jpeg', 'video_8176/video_8176_3.jpeg',
       'video_8176/video_8176_4.jpeg', 'video_8176/video_8176_5.jpeg',
       'video_8176/video_8176_6.jpeg', 'video_8176/video_8176_7.jpeg',
       'video_8176/video_8176_8.jpeg', 'video_8176/video_8176_9.jpeg',
       'video_8176/video_8176_10.jpeg', 'video_8176/video_8176_11.jpeg',
       'video_8176/video_8176_12.jpeg', 'video_8176/video_8176_13.jpeg',
       'video_8176/video_8176_14.jpeg', 'video_8176/video_8176_15.jpeg',
       'video_8176/video_8176_16.jpeg', 'video_8176/video_8176_17.jpeg',
       'video_8176/video_8176_18.jpeg', 'video_8176/video_8176_19.jpeg',
       'video_8176/video_8176_20.jpeg', 'video_8176/video_8176_21.jpeg',
       'video_8176/video_8176_22.jpeg'], dtype=object), 'choice_list': array(['Under the first object from the left.',
       'Under the third object from the left.',
       'Under the second object from the left.'], dtype=object), 'combined_1_images': array(['1-0.jpg'], dtype=object)}",Under the second object from the left.,ObjectShuffle_test
0,"Based on the provided images, and find the hidden object. You must choose your answer from the Choice List.","{'context': ""{image#1}{image#2}{image#3}{image#4}{image#5}{image#6}{image#7}{image#8}{image#9}{image#10}{image#11}{image#12}{image#13}{image#14}{image#15}{image#16}{image#17}{image#18}{image#19}{image#20}{image#21}{image#22}{image#23}{image#24}{image#25}{image#26}{image#27}{image#28}The person uses multiple similar objects to play an occlusion game. Where is the hidden object at the end of the game from the person's point of view?"", 'images_path': array(['video_10336/video_10336_0.jpeg', 'video_10336/video_10336_1.jpeg',
       'video_10336/video_10336_2.jpeg', 'video_10336/video_10336_3.jpeg',
       'video_10336/video_10336_4.jpeg', 'video_10336/video_10336_5.jpeg',
       'video_10336/video_10336_6.jpeg', 'video_10336/video_10336_7.jpeg',
       'video_10336/video_10336_8.jpeg', 'video_10336/video_10336_9.jpeg',
       'video_10336/video_10336_10.jpeg',
       'video_10336/video_10336_11.jpeg',
       'video_10336/video_10336_12.jpeg',
       'video_10336/video_10336_13.jpeg',
       'video_10336/video_10336_14.jpeg',
       'video_10336/video_10336_15.jpeg',
       'video_10336/video_10336_16.jpeg',
       'video_10336/video_10336_17.jpeg',
       'video_10336/video_10336_18.jpeg',
       'video_10336/video_10336_19.jpeg',
       'video_10336/video_10336_20.jpeg',
       'video_10336/video_10336_21.jpeg',
       'video_10336/video_10336_22.jpeg',
       'video_10336/video_10336_23.jpeg',
       'video_10336/video_10336_24.jpeg',
       'video_10336/video_10336_25.jpeg',
       'video_10336/video_10336_26.jpeg',
       'video_10336/video_10336_27.jpeg'], dtype=object), 'choice_list': array(['Under the second object from the left.',
       'Under the first object from the left.',
       'Under the third object from the left.'], dtype=object), 'combined_1_images': array(['0-0.jpg'], dtype=object)}",Under the third object from the left.,ObjectShuffle_adv
1,"Scrutinize the given visuals, and find the hidden object. You must choose your answer from the Choice List.","{'context': ""{image#1}{image#2}{image#3}{image#4}{image#5}{image#6}{image#7}{image#8}{image#9}{image#10}{image#11}{image#12}{image#13}{image#14}{image#15}{image#16}{image#17}{image#18}{image#19}{image#20}{image#21}{image#22}{image#23}The person uses multiple similar objects to play an occlusion game. Where is the hidden object at the end of the game from the person's point of view?"", 'images_path': array(['video_8176/video_8176_0.jpeg', 'video_8176/video_8176_1.jpeg',
       'video_8176/video_8176_2.jpeg', 'video_8176/video_8176_3.jpeg',
       'video_8176/video_8176_4.jpeg', 'video_8176/video_8176_5.jpeg',
       'video_8176/video_8176_6.jpeg', 'video_8176/video_8176_7.jpeg',
       'video_8176/video_8176_8.jpeg', 'video_8176/video_8176_9.jpeg',
       'video_8176/video_8176_10.jpeg', 'video_8176/video_8176_11.jpeg',
       'video_8176/video_8176_12.jpeg', 'video_8176/video_8176_13.jpeg',
       'video_8176/video_8176_14.jpeg', 'video_8176/video_8176_15.jpeg',
       'video_8176/video_8176_16.jpeg', 'video_8176/video_8176_17.jpeg',
       'video_8176/video_8176_18.jpeg', 'video_8176/video_8176_19.jpeg',
       'video_8176/video_8176_20.jpeg', 'video_8176/video_8176_21.jpeg',
       'video_8176/video_8176_22.jpeg'], dtype=object), 'choice_list': array(['Under the first object from the left.',
       'Under the third object from the left.',
       'Under the second object from the left.'], dtype=object), 'combined_1_images': array(['1-0.jpg'], dtype=object)}",Under the second object from the left.,ObjectShuffle_adv
0,I will provide you with two images of the book cover. Please examine the images and answer a question. You must choose your answer from the Choice List. ,"{'context': '{image#1}{image#2}Question: Are these two books in the same field?', 'images_path': array(['0.jpg', '1.jpg'], dtype=object), 'choice_list': array(['Humor & Entertainment', 'Medical Books', 'not the same', 'Travel'],
      dtype=object), 'combined_1_images': array(['0.jpg'], dtype=object)}",Medical Books,OCR_VQA_test
1,I will provide you with two images of the book cover. Please examine the images and answer a question. You must choose your answer from the Choice List. ,"{'context': '{image#1}{image#2}Question: Are these two books in the same field?', 'images_path': array(['2.jpg', '3.jpg'], dtype=object), 'choice_list': array(['Health, Fitness & Dieting', 'not the same', ""Children's Books"",
       'Computers & Technology'], dtype=object), 'combined_1_images': array(['1.jpg'], dtype=object)}",Children's Books,OCR_VQA_test
0,I will provide you with two images of the book cover. Please examine the images and answer a question. You must choose your answer from the Choice List. ,"{'context': '{image#1}{image#2}Question: Are these two books in the same field?', 'images_path': array(['0.jpg', '1.jpg'], dtype=object), 'choice_list': array(['Medical Books', 'Humor & Entertainment', 'not the same', 'Travel'],
      dtype=object), 'combined_1_images': array(['0.jpg'], dtype=object)}",Medical Books,OCR_VQA_adv
1,I will provide you with two images of the book cover. Please examine the images and answer a question. You must choose your answer from the Choice List. ,"{'context': '{image#1}{image#2}Question: Are these two books in the same field?', 'images_path': array(['2.jpg', '3.jpg'], dtype=object), 'choice_list': array(['not the same', ""Children's Books"", 'Computers & Technology',
       'Health, Fitness & Dieting'], dtype=object), 'combined_1_images': array(['1.jpg'], dtype=object)}",Children's Books,OCR_VQA_adv
0,Review the supplied visuals and ascertain the scene transition. You must choose your answer from the Choice List.,"{'context': ""{image#1}{image#2}{image#3}{image#4}{image#5}{image#6}{image#7}{image#8}{image#9}{image#10}{image#11}{image#12}{image#13}{image#14}{image#15}{image#16}{image#17}{image#18}{image#19}{image#20}What's the right option for how the scenes in the video change?"", 'images_path': array(['Top010_04755/Top010_04755_0.jpeg',
       'Top010_04755/Top010_04755_1.jpeg',
       'Top010_04755/Top010_04755_2.jpeg',
       'Top010_04755/Top010_04755_3.jpeg',
       'Top010_04755/Top010_04755_4.jpeg',
       'Top010_04755/Top010_04755_5.jpeg',
       'Top010_04755/Top010_04755_6.jpeg',
       'Top010_04755/Top010_04755_7.jpeg',
       'Top010_04755/Top010_04755_8.jpeg',
       'Top010_04755/Top010_04755_9.jpeg',
       'Top010_04755/Top010_04755_10.jpeg',
       'Top010_04755/Top010_04755_11.jpeg',
       'Top010_04755/Top010_04755_12.jpeg',
       'Top010_04755/Top010_04755_13.jpeg',
       'Top010_04755/Top010_04755_14.jpeg',
       'Top010_04755/Top010_04755_15.jpeg',
       'Top010_04755/Top010_04755_16.jpeg',
       'Top010_04755/Top010_04755_17.jpeg',
       'Top010_04755/Top010_04755_18.jpeg',
       'Top010_04755/Top010_04755_19.jpeg'], dtype=object), 'choice_list': array(['From the reception desk to the conference room.',
       'From the kitchen to the dining area.',
       'From the server room to the control center.',
       'From the classroom to the library.'], dtype=object), 'combined_1_images': array(['0-0.jpg'], dtype=object)}",From the server room to the control center.,SceneTransition_test
1,"Using the images at hand, infer the scene transition. You must choose your answer from the Choice List.","{'context': ""{image#1}{image#2}{image#3}{image#4}{image#5}{image#6}{image#7}{image#8}{image#9}{image#10}{image#11}{image#12}{image#13}{image#14}{image#15}{image#16}{image#17}{image#18}{image#19}{image#20}What's the right option for how the scenes in the video change?"", 'images_path': array(['Top008_00430/Top008_00430_0.jpeg',
       'Top008_00430/Top008_00430_1.jpeg',
       'Top008_00430/Top008_00430_2.jpeg',
       'Top008_00430/Top008_00430_3.jpeg',
       'Top008_00430/Top008_00430_4.jpeg',
       'Top008_00430/Top008_00430_5.jpeg',
       'Top008_00430/Top008_00430_6.jpeg',
       'Top008_00430/Top008_00430_7.jpeg',
       'Top008_00430/Top008_00430_8.jpeg',
       'Top008_00430/Top008_00430_9.jpeg',
       'Top008_00430/Top008_00430_10.jpeg',
       'Top008_00430/Top008_00430_11.jpeg',
       'Top008_00430/Top008_00430_12.jpeg',
       'Top008_00430/Top008_00430_13.jpeg',
       'Top008_00430/Top008_00430_14.jpeg',
       'Top008_00430/Top008_00430_15.jpeg',
       'Top008_00430/Top008_00430_16.jpeg',
       'Top008_00430/Top008_00430_17.jpeg',
       'Top008_00430/Top008_00430_18.jpeg',
       'Top008_00430/Top008_00430_19.jpeg'], dtype=object), 'choice_list': array(['From the garden to the mall.',
       'From the playground to the office.',
       'From the beach to the mountaintop.',
       'From the creek to the stairs.'], dtype=object), 'combined_1_images': array(['1-0.jpg'], dtype=object)}",From the creek to the stairs.,SceneTransition_test
0,Review the supplied visuals and ascertain the scene transition. You must choose your answer from the Choice List.,"{'context': ""{image#1}{image#2}{image#3}{image#4}{image#5}{image#6}{image#7}{image#8}{image#9}{image#10}{image#11}{image#12}{image#13}{image#14}{image#15}{image#16}{image#17}{image#18}{image#19}{image#20}What's the right option for how the scenes in the video change?"", 'images_path': array(['Top010_04755/Top010_04755_0.jpeg',
       'Top010_04755/Top010_04755_1.jpeg',
       'Top010_04755/Top010_04755_2.jpeg',
       'Top010_04755/Top010_04755_3.jpeg',
       'Top010_04755/Top010_04755_4.jpeg',
       'Top010_04755/Top010_04755_5.jpeg',
       'Top010_04755/Top010_04755_6.jpeg',
       'Top010_04755/Top010_04755_7.jpeg',
       'Top010_04755/Top010_04755_8.jpeg',
       'Top010_04755/Top010_04755_9.jpeg',
       'Top010_04755/Top010_04755_10.jpeg',
       'Top010_04755/Top010_04755_11.jpeg',
       'Top010_04755/Top010_04755_12.jpeg',
       'Top010_04755/Top010_04755_13.jpeg',
       'Top010_04755/Top010_04755_14.jpeg',
       'Top010_04755/Top010_04755_15.jpeg',
       'Top010_04755/Top010_04755_16.jpeg',
       'Top010_04755/Top010_04755_17.jpeg',
       'Top010_04755/Top010_04755_18.jpeg',
       'Top010_04755/Top010_04755_19.jpeg'], dtype=object), 'choice_list': array(['From the classroom to the library.',
       'From the reception desk to the conference room.',
       'From the kitchen to the dining area.',
       'From the server room to the control center.'], dtype=object), 'combined_1_images': array(['0-0.jpg'], dtype=object)}",From the server room to the control center.,SceneTransition_adv
1,"Using the images at hand, infer the scene transition. You must choose your answer from the Choice List.","{'context': ""{image#1}{image#2}{image#3}{image#4}{image#5}{image#6}{image#7}{image#8}{image#9}{image#10}{image#11}{image#12}{image#13}{image#14}{image#15}{image#16}{image#17}{image#18}{image#19}{image#20}What's the right option for how the scenes in the video change?"", 'images_path': array(['Top008_00430/Top008_00430_0.jpeg',
       'Top008_00430/Top008_00430_1.jpeg',
       'Top008_00430/Top008_00430_2.jpeg',
       'Top008_00430/Top008_00430_3.jpeg',
       'Top008_00430/Top008_00430_4.jpeg',
       'Top008_00430/Top008_00430_5.jpeg',
       'Top008_00430/Top008_00430_6.jpeg',
       'Top008_00430/Top008_00430_7.jpeg',
       'Top008_00430/Top008_00430_8.jpeg',
       'Top008_00430/Top008_00430_9.jpeg',
       'Top008_00430/Top008_00430_10.jpeg',
       'Top008_00430/Top008_00430_11.jpeg',
       'Top008_00430/Top008_00430_12.jpeg',
       'Top008_00430/Top008_00430_13.jpeg',
       'Top008_00430/Top008_00430_14.jpeg',
       'Top008_00430/Top008_00430_15.jpeg',
       'Top008_00430/Top008_00430_16.jpeg',
       'Top008_00430/Top008_00430_17.jpeg',
       'Top008_00430/Top008_00430_18.jpeg',
       'Top008_00430/Top008_00430_19.jpeg'], dtype=object), 'choice_list': array(['From the creek to the stairs.', 'From the garden to the mall.',
       'From the playground to the office.',
       'From the beach to the mountaintop.'], dtype=object), 'combined_1_images': array(['1-0.jpg'], dtype=object)}",From the creek to the stairs.,SceneTransition_adv
0,"Based on the slides, please answer the following question. You must choose your answer from the Choice List. ","{'context': '{image#1}{image#2}Question: How many profiles are viewed every day on the social website that has over 350 million members and where the average user has 240 connections?', 'images_path': array(['0.jpg', '1.jpg'], dtype=object), 'choice_list': array(['Approximately 20 million', 'Around 30 million', 'Over 25 million',
       'More than 15 million'], dtype=object), 'combined_1_images': array(['0.jpg'], dtype=object)}",Over 25 million,SlideVQA_test
1,"Based on the content within these slides, could you provide an answer to the ensuing question? You must choose your answer from the Choice List. ","{'context': ""{image#1}{image#2}Question: How many percentage points did consumption of the media that's been growing every year gain from 2011 to 2015?"", 'images_path': array(['2.jpg', '3.jpg'], dtype=object), 'choice_list': array(['12.8', '13.2', '14.0', '13.5'], dtype=object), 'combined_1_images': array(['1.jpg'], dtype=object)}",13.2,SlideVQA_test
0,"Based on the slides, please answer the following question. You must choose your answer from the Choice List. ","{'context': '{image#1}{image#2}Question: How many profiles are viewed every day on the social website that has over 350 million members and where the average user has 240 connections?', 'images_path': array(['0.jpg', '1.jpg'], dtype=object), 'choice_list': array(['Over 25 million', 'Around 30 million', 'More than 15 million',
       'Approximately 20 million'], dtype=object), 'combined_1_images': array(['0.jpg'], dtype=object)}",Over 25 million,SlideVQA_adv
1,"Based on the content within these slides, could you provide an answer to the ensuing question? You must choose your answer from the Choice List. ","{'context': ""{image#1}{image#2}Question: How many percentage points did consumption of the media that's been growing every year gain from 2011 to 2015?"", 'images_path': array(['2.jpg', '3.jpg'], dtype=object), 'choice_list': array(['14.0', '13.5', '12.8', '13.2'], dtype=object), 'combined_1_images': array(['1.jpg'], dtype=object)}",13.2,SlideVQA_adv
0,What's the difference between 2 images? ,"{'context': '{image#1}{image#2}Difference:', 'images_path': array(['0.jpg', '1.jpg'], dtype=object), 'choice_list': None, 'combined_1_images': array(['0.jpg'], dtype=object)}",there is a person walking along cars in second picture,Spot_the_Diff_test
1,What modifications can be observed between these two pictures? ,"{'context': '{image#1}{image#2}Difference:', 'images_path': array(['2.jpg', '3.jpg'], dtype=object), 'choice_list': None, 'combined_1_images': array(['1.jpg'], dtype=object)}",both pictures are identicle,Spot_the_Diff_test
0,What's the difference between 2 images? ,"{'context': '{image#1}{image#2}Difference:', 'images_path': array(['0.jpg', '1.jpg'], dtype=object), 'choice_list': None, 'combined_1_images': array(['0.jpg'], dtype=object)}",there is a person walking along cars in second picture,Spot_the_Diff_adv
1,What modifications can be observed between these two pictures? ,"{'context': '{image#1}{image#2}Difference:', 'images_path': array(['2.jpg', '3.jpg'], dtype=object), 'choice_list': None, 'combined_1_images': array(['1.jpg'], dtype=object)}",both pictures are identicle,Spot_the_Diff_adv
0,"Given the visuals, discern the state change. You must choose your answer from the Choice List.","{'context': '{image#1}{image#2}{image#3}{image#4}{image#5}{image#6}{image#7}{image#8}{image#9}{image#10}{image#11}{image#12}{image#13}{image#14}{image#15}{image#16}{image#17}{image#18}{image#19}{image#20}{image#21}{image#22}{image#23}{image#24}{image#25}{image#26}{image#27}{image#28}{image#29}{image#30}{image#31}{image#32}{image#33}{image#34}{image#35}What can you say about the temperature of the water being poured?', 'images_path': array(['video_2370/video_2370_0.jpeg', 'video_2370/video_2370_1.jpeg',
       'video_2370/video_2370_2.jpeg', 'video_2370/video_2370_3.jpeg',
       'video_2370/video_2370_4.jpeg', 'video_2370/video_2370_5.jpeg',
       'video_2370/video_2370_6.jpeg', 'video_2370/video_2370_7.jpeg',
       'video_2370/video_2370_8.jpeg', 'video_2370/video_2370_9.jpeg',
       'video_2370/video_2370_10.jpeg', 'video_2370/video_2370_11.jpeg',
       'video_2370/video_2370_12.jpeg', 'video_2370/video_2370_13.jpeg',
       'video_2370/video_2370_14.jpeg', 'video_2370/video_2370_15.jpeg',
       'video_2370/video_2370_16.jpeg', 'video_2370/video_2370_17.jpeg',
       'video_2370/video_2370_18.jpeg', 'video_2370/video_2370_19.jpeg',
       'video_2370/video_2370_20.jpeg', 'video_2370/video_2370_21.jpeg',
       'video_2370/video_2370_22.jpeg', 'video_2370/video_2370_23.jpeg',
       'video_2370/video_2370_24.jpeg', 'video_2370/video_2370_25.jpeg',
       'video_2370/video_2370_26.jpeg', 'video_2370/video_2370_27.jpeg',
       'video_2370/video_2370_28.jpeg', 'video_2370/video_2370_29.jpeg',
       'video_2370/video_2370_30.jpeg', 'video_2370/video_2370_31.jpeg',
       'video_2370/video_2370_32.jpeg', 'video_2370/video_2370_33.jpeg',
       'video_2370/video_2370_34.jpeg'], dtype=object), 'choice_list': array(['No water was poured.', 'The water seems hot.',
       'The water seems cold.'], dtype=object), 'combined_1_images': array(['0-0.jpg'], dtype=object)}",The water seems hot.,StateChange_test
1,Examine the given illustrations and deduce the state change. You must choose your answer from the Choice List.,"{'context': '{image#1}{image#2}{image#3}{image#4}{image#5}{image#6}{image#7}{image#8}{image#9}{image#10}{image#11}{image#12}{image#13}{image#14}{image#15}{image#16}If the person tried to turn on the electric device and it was not working, what was the reason for that?', 'images_path': array(['video_7262/video_7262_0.jpeg', 'video_7262/video_7262_1.jpeg',
       'video_7262/video_7262_2.jpeg', 'video_7262/video_7262_3.jpeg',
       'video_7262/video_7262_4.jpeg', 'video_7262/video_7262_5.jpeg',
       'video_7262/video_7262_6.jpeg', 'video_7262/video_7262_7.jpeg',
       'video_7262/video_7262_8.jpeg', 'video_7262/video_7262_9.jpeg',
       'video_7262/video_7262_10.jpeg', 'video_7262/video_7262_11.jpeg',
       'video_7262/video_7262_12.jpeg', 'video_7262/video_7262_13.jpeg',
       'video_7262/video_7262_14.jpeg', 'video_7262/video_7262_15.jpeg'],
      dtype=object), 'choice_list': array(['The electric device did not work because the person unplugged the device during the video.',
       'The electric device did not work most likely because it was already unplugged at the beginning of the video.',
       'The device worked when the person tried to turn it on.'],
      dtype=object), 'combined_1_images': array(['1-0.jpg'], dtype=object)}",The device worked when the person tried to turn it on.,StateChange_test
0,"Given the visuals, discern the state change. You must choose your answer from the Choice List.","{'context': '{image#1}{image#2}{image#3}{image#4}{image#5}{image#6}{image#7}{image#8}{image#9}{image#10}{image#11}{image#12}{image#13}{image#14}{image#15}{image#16}{image#17}{image#18}{image#19}{image#20}{image#21}{image#22}{image#23}{image#24}{image#25}{image#26}{image#27}{image#28}{image#29}{image#30}{image#31}{image#32}{image#33}{image#34}{image#35}What can you say about the temperature of the water being poured?', 'images_path': array(['video_2370/video_2370_0.jpeg', 'video_2370/video_2370_1.jpeg',
       'video_2370/video_2370_2.jpeg', 'video_2370/video_2370_3.jpeg',
       'video_2370/video_2370_4.jpeg', 'video_2370/video_2370_5.jpeg',
       'video_2370/video_2370_6.jpeg', 'video_2370/video_2370_7.jpeg',
       'video_2370/video_2370_8.jpeg', 'video_2370/video_2370_9.jpeg',
       'video_2370/video_2370_10.jpeg', 'video_2370/video_2370_11.jpeg',
       'video_2370/video_2370_12.jpeg', 'video_2370/video_2370_13.jpeg',
       'video_2370/video_2370_14.jpeg', 'video_2370/video_2370_15.jpeg',
       'video_2370/video_2370_16.jpeg', 'video_2370/video_2370_17.jpeg',
       'video_2370/video_2370_18.jpeg', 'video_2370/video_2370_19.jpeg',
       'video_2370/video_2370_20.jpeg', 'video_2370/video_2370_21.jpeg',
       'video_2370/video_2370_22.jpeg', 'video_2370/video_2370_23.jpeg',
       'video_2370/video_2370_24.jpeg', 'video_2370/video_2370_25.jpeg',
       'video_2370/video_2370_26.jpeg', 'video_2370/video_2370_27.jpeg',
       'video_2370/video_2370_28.jpeg', 'video_2370/video_2370_29.jpeg',
       'video_2370/video_2370_30.jpeg', 'video_2370/video_2370_31.jpeg',
       'video_2370/video_2370_32.jpeg', 'video_2370/video_2370_33.jpeg',
       'video_2370/video_2370_34.jpeg'], dtype=object), 'choice_list': array(['The water seems hot.', 'The water seems cold.',
       'No water was poured.'], dtype=object), 'combined_1_images': array(['0-0.jpg'], dtype=object)}",The water seems hot.,StateChange_adv
1,Examine the given illustrations and deduce the state change. You must choose your answer from the Choice List.,"{'context': '{image#1}{image#2}{image#3}{image#4}{image#5}{image#6}{image#7}{image#8}{image#9}{image#10}{image#11}{image#12}{image#13}{image#14}{image#15}{image#16}If the person tried to turn on the electric device and it was not working, what was the reason for that?', 'images_path': array(['video_7262/video_7262_0.jpeg', 'video_7262/video_7262_1.jpeg',
       'video_7262/video_7262_2.jpeg', 'video_7262/video_7262_3.jpeg',
       'video_7262/video_7262_4.jpeg', 'video_7262/video_7262_5.jpeg',
       'video_7262/video_7262_6.jpeg', 'video_7262/video_7262_7.jpeg',
       'video_7262/video_7262_8.jpeg', 'video_7262/video_7262_9.jpeg',
       'video_7262/video_7262_10.jpeg', 'video_7262/video_7262_11.jpeg',
       'video_7262/video_7262_12.jpeg', 'video_7262/video_7262_13.jpeg',
       'video_7262/video_7262_14.jpeg', 'video_7262/video_7262_15.jpeg'],
      dtype=object), 'choice_list': array(['The device worked when the person tried to turn it on.',
       'The electric device did not work most likely because it was already unplugged at the beginning of the video.',
       'The electric device did not work because the person unplugged the device during the video.'],
      dtype=object), 'combined_1_images': array(['1-0.jpg'], dtype=object)}",The device worked when the person tried to turn it on.,StateChange_adv
0,"Reply to image-related questions with concise, clear information.","{'context': ""\nContext: The special magic Yerevan number is: 7984462{image#1}  No one after reading Aristotle's Metaphysics does anything differently as a result.  But serfdom is not the only cause of variation in income.  Which means anyone who wants such incentives can have them, by turning their comments into bets: if you write about a topic in some fairly durable and public form, you'll find you worry much more about getting things right than most people would in a casual conversation.  In every field, technology magnifies differences in productivity. It might be a good idea to make the byte code an official part of the language, and to allow programmers to use inline byte code in bottlenecks. Show them a lot of works by artists they've never seen before and ask them to choose the best, and whoever chooses the better art has better taste.So if you want to discard the concept of good taste, you also have to discard the concept of good art.  Partly because successful startups have lots of employees, so it seems like that's what one does in order to be successful.  Hiring too fast is by far the biggest killer of startups that raise money. It was a share in a business that was profitable and growing rapidly.  {image#2}  As if it were an axiom that this would be bad. To avoid wasting his time, he waits till the third or fourth time he's asked to do something; by then, whoever's asking him may be fairly annoyed, but at least they probably really do want whatever they're asking for.Most people have learned to do a similar sort of filtering on new things they hear about.  Graduate students who want jobs as professors of x will write dissertations about it.  Why does    John Grisham (King of Torts sales rank, 44) outsell Jane Austen (Pride and Prejudice sales rank, 6191)? Would even Grisham claim that it's because he's a better writer?Here's the first sentence of Pride and Prejudice:  It is a truth universally acknowledged, that a single man  in possession of a good fortune must be in want of a wife.  And it turned out the idea was on the right side of crazy after all. The App Store has changed that. \n\nQuestion: What is the special magic Yerevan number?"", 'images_path': array(['7383.jpg', '462.jpg'], dtype=object), 'choice_list': None, 'combined_1_images': array(['0.jpg'], dtype=object)}",7984462,TextNeedleInAHaystack_test
